,business_id,total_checkin,01,02,03,04,05,06,07,08,09,10,11,12,Name,City,State,Category,Rating,Review Count
992,osu1j_Lg8R9brpuMMn3a3A,238,24,34,26,14,16,27,14,24,13,17,24,5,Fogo de Chao Brazilian Steakhouse,Las Vegas,NV, brazilian steak,4.0,1380.0
993,ouis8_3J8vFg_TH_rJqOIQ,398,0,0,0,12,94,88,58,53,32,24,29,8,Dark Moon Coffee Roasters,Henderson,NV, coffeeroasteries,4.5,162.0
994,owsVSnllxn994EpBR8ZFwQ,865,75,61,72,83,98,81,60,68,91,86,63,27,EōS Fitness,Las Vegas,NV, gyms healthtrainers cardioclasses,3.5,626.0
995,oxwGyA17NL6c5t1Etg5WgQ,206,19,24,15,21,19,20,9,16,15,20,22,6,Fry's Electronics,Las Vegas,NV, electronics mobilephones computers,2.5,589.0
996,oz7PaA6zFtdi2nUxIYdlMg,728,41,72,52,67,61,76,75,55,81,69,49,30,Life Time Athletic,Phoenix,AZ, gyms sports_clubs healthtrainers,3.5,219.0
997,ozEDKl0tZw5ob1evx41gcQ,354,38,32,46,36,23,35,28,29,17,24,31,15,Big Dog's Draft House,Las Vegas,NV, tradamerican breweries pizza,4.0,563.0
998,p0iEUamJVp_QpaheE-Nz_g,1163,107,93,122,101,97,94,97,103,105,93,110,41,"South Point Hotel, Casino & Spa",Las Vegas,NV, hotels casinos,3.5,1840.0
999,pH0BLkL4cbxKzu471VZnuA,447,58,24,60,24,40,32,51,36,39,31,36,16,SUSHISAMBA - Las Vegas,Las Vegas,NV, asianfusion bars sushi,4.0,2683.0
1000,pHJu8tj3sI8eC5aIHLFEfQ,291,35,22,22,19,17,23,34,29,25,29,21,15,Nora's Italian Cuisine,Las Vegas,NV, italian pizza bars,4.0,1825.0
1001,pJ2n5ESveJ5-vbbvCaZQXQ,234,1,1,1,3,26,6,18,27,31,51,55,14,Valley Medical Weight Loss,Tempe,AZ, weightlosscenters,4.0,106.0
1002,pRmb8_tAP5y4YPt_viL07g,204,20,17,17,13,18,17,16,24,18,16,20,8,Whole Foods Market,Las Vegas,NV, grocery organic_stores healthmarkets,3.5,310.0
1003,pSQFynH1VxkfSmehRXlZWw,240,31,23,26,20,23,16,17,15,20,17,24,8,Pizzeria Bianco,Phoenix,AZ, pizza salad tapasmallplates,4.0,2562.0
1004,pTJaLLJMQRWEfl4HHMUOUw,251,20,17,42,36,17,10,13,23,18,21,22,12,Planet Fitness,Mesa,AZ, gyms,3.5,56.0
1005,peH054eonSBTLLC5aFOQ0g,269,38,14,22,19,24,34,15,21,21,16,37,8,Chompie's,Scottsdale,AZ, delis bagels breakfast_brunch,3.5,590.0
1006,pezol8VxjOwRuQtz-GDiUw,1224,92,73,78,129,158,122,150,143,103,79,76,21,Eggscellent,Las Vegas,NV, breakfast_brunch burgers tradamerican,4.5,528.0
1007,plWuv4gda7m0KlqCNhrb4w,248,19,25,36,20,20,19,24,14,24,18,21,8,Angels Trumpet Ale House,Phoenix,AZ, newamerican gastropubs,4.0,1181.0
1008,poYsvuOmVDqF4dTnjJ780A,418,30,43,45,37,29,30,38,40,36,36,46,8,TIABI Coffee & Waffle Bar,Las Vegas,NV, desserts coffee cafes,4.5,1180.0
1009,ppobG2P-YmqTPy0s4MTRtA,405,26,22,29,19,36,37,48,46,44,48,43,7,The Smashed Pig Gastropub,Las Vegas,NV, gastropubs newamerican tradamerican,4.5,627.0
1010,pvpS3RkO8Qsl759-Xz7YZg,487,111,66,57,38,27,20,20,21,22,44,47,14,Outback Steakhouse,Glendale,AZ, steak,3.5,246.0
1011,pwdZMC9Q2QH2uNbUj3NDeA,318,40,39,23,32,41,20,26,27,31,17,22,0,Shinya Maru Ramen & Izakaya,Las Vegas,NV, ramen izakaya,4.0,280.0
1012,px_BoTnajsldEWCHioDczA,488,0,0,0,2,188,83,59,43,41,27,35,10,Happy Lemon,Las Vegas,NV, bubbletea juicebars tea,4.0,143.0
1013,pyqnGlIfP9Zw8LLxBjyAiA,299,37,26,24,26,22,28,34,22,27,16,26,11,Nobu Restaurant - Temporarily Closed,Las Vegas,NV, japanese sushi seafood,4.0,1254.0
1014,q-rIDEVISRVoh7kZUQhRnw,307,19,8,20,22,30,30,32,36,32,43,29,6,Chaparral Off Leash Area,Scottsdale,AZ, dog_parks,4.0,203.0
1016,q18xbq3Cbyp_BJyfMQxFxg,279,23,17,30,25,25,32,34,14,15,25,32,7,M&M's World,Las Vegas,NV, chocolate candy,4.0,933.0
1017,q1EJ1BT_xoorCoWarXiwuw,297,34,20,28,23,27,26,26,27,26,23,25,12,Casino Arizona,Scottsdale,AZ, casinos lounges,3.0,250.0
1018,q3IEuy9YPsHh0hpqX1HJZw,349,0,4,21,18,18,16,8,74,86,86,17,1,Sushi Zone,Las Vegas,NV, sushi,4.5,162.0
1019,q3YnYPjLuBGRDi_59yTC5g,316,38,35,31,28,18,23,29,19,31,31,21,12,Sidestreet Pho and Grill,Las Vegas,NV, vietnamese,4.0,715.0
1020,q3dJQtwZQrrurNT-1bNKgQ,407,42,44,35,52,32,37,27,31,31,37,28,11,Capo's Restaurant & Speakeasy,Las Vegas,NV, italian steak speakeasies,4.0,1701.0
1021,q3oJ6bNRV3OoJrwc95GOwg,435,38,36,49,28,54,39,50,32,31,39,26,13,Dirt Dog - Las Vegas,Las Vegas,NV, hotdog,4.5,1808.0
1022,qNU4Aw0cjyOyhT6QkEraEA,208,15,22,14,16,15,15,24,25,17,20,15,10,Smog Busters,Las Vegas,NV, smog_check_stations,4.5,74.0
1023,qNYLt8zizn--wEpT1KILfw,1177,99,83,121,119,105,113,111,100,92,108,91,35,Egg Works,Henderson,NV, tradamerican breakfast_brunch burgers,4.5,1114.0
1024,qRymrsLmlA34bC8PvNoujg,209,15,15,14,23,31,20,13,21,18,25,11,3,Market Grille Cafe,Las Vegas,NV, greek mediterranean italian,4.0,705.0
1025,qVO3l9Q0-KVQE7W9JL9ePw,265,24,24,24,18,20,16,25,22,28,28,24,12,Greenland Supermarket,Las Vegas,NV, intlgrocery,4.0,358.0
1026,qXXVNNf8QU6UghJJGpo7uA,215,25,27,17,16,10,21,22,30,13,13,13,8,Purrfect Auto Service,Las Vegas,NV, autorepair oilchange smog_check_stations,3.5,208.0
1027,qZ2ZqbBS1kLtvoKmxbur4A,340,25,18,20,26,55,42,36,33,29,37,15,4,Pain Solutions Medical Group,Chandler,AZ, painmanagement physicaltherapy massage_therapy,4.5,35.0
1028,qgAZPDQStZP_Y5XTiQ6UqA,278,29,29,30,31,27,26,17,11,23,27,20,8,Postino Annex,Tempe,AZ, italian wine_bars breakfast_brunch,4.5,827.0
1029,qisbqK1wxuwp6GumMrwB2Q,428,41,32,60,39,41,35,21,32,36,34,33,24,Bottega Pizzeria Ristorante,Glendale,AZ, pizza italian,4.5,504.0
1030,qjnJFZtsY_nfRzoL3J_UWQ,778,56,71,74,82,60,73,69,66,64,72,66,25,New York New York Hotel & Casino,Las Vegas,NV, hotels casinos resorts,3.0,2312.0
1031,qkyCuFJF2Uboh6n2Lmuwlg,251,26,18,24,21,28,18,25,19,20,25,18,9,Lee's Sandwiches,Las Vegas,NV, sandwiches coffee vietnamese,3.0,821.0
1032,r5PLDU-4mSbde5XekTXSCA,332,34,32,42,30,37,29,34,25,21,21,20,7,"DeFalco's Italian Eatery, Grocery & Deli",Scottsdale,AZ, italian delis sandwiches,4.5,1516.0
1033,rHsZF5FLJU3d_-Qh-2odRQ,239,28,29,31,9,31,34,23,10,13,17,11,3,Aliante Dental,Las Vegas,NV, generaldentistry,3.5,229.0
1034,rJgyGHHKbl2n5IoYsboZUw,518,31,24,17,26,90,99,32,33,46,73,30,17,Ramen Arashi,Las Vegas,NV, ramen,4.5,216.0
1035,rTZVcJZ8G80i6NjLw0SW8Q,386,27,25,53,28,25,35,41,39,32,34,31,16,Silverton Casino,Las Vegas,NV, hotels casinos,3.0,653.0
1036,rXwU4v7pR1w1jrBIYWgy8Q,347,42,47,39,34,22,32,33,25,27,22,20,4,Hanu Korean BBQ,Las Vegas,NV, korean bbq,4.5,508.0
1037,rZDi46tdwQoSAmxU50xiQQ,271,12,17,24,31,20,23,35,36,24,18,27,4,Santa Fe Station Hotel and Casino,Las Vegas,NV, hotels casinos,2.5,349.0
1038,rZpESBojl8dTTWp6EwlEBQ,309,17,20,43,43,29,33,25,24,27,28,13,7,The Waterman Fish Bar,Charlotte,NC, seafood,4.0,349.0
1040,rbcfYmJtqwIkk17IeOI5Kw,274,28,28,23,27,21,24,29,28,21,16,18,11,BARDOT Brasserie - Temporarily Closed,Las Vegas,NV, french brasseries steak,4.0,1175.0
1041,rcaPajgKOJC2vo_l3xa42A,497,42,42,48,44,46,35,43,29,52,51,45,20,Bouchon,Las Vegas,NV, french breakfast_brunch cocktailbars,4.0,4204.0
1042,rdE9gg0WB7Z8kRytIMSapg,498,52,44,52,52,41,39,42,34,45,37,51,9,Lazy Dog Restaurant & Bar,Las Vegas,NV, newamerican comfortfood burgers,4.5,1572.0
1043,reh3SrjhnJj9kXELD3f2kQ,384,46,39,49,34,28,40,30,31,19,30,26,12,Texas Roadhouse,North Las Vegas,NV, steak tradamerican chickenshop,4.0,554.0
1044,riM-pBsdqRRVXtAVbLfsxQ,232,25,28,35,13,23,16,17,26,10,13,22,4,Chompie's,Tempe,AZ, breakfast_brunch delis bagels,3.5,764.0
1045,rioQ_p2pILNbJ4Xp5jW6-Q,326,32,30,46,31,27,30,27,19,17,25,35,7,Downtown Container Park,Las Vegas,NV, shoppingcenters,4.0,892.0
1046,rjlAUHT8B6KhKAmkZqS1xw,469,26,36,65,42,47,38,50,55,28,43,29,10,Ladera Taverna y Cocina,Phoenix,AZ, bars mexican,4.5,518.0
1047,rkH_CkTZBKOv2q0kAq5M_A,411,50,34,26,18,25,38,33,31,40,38,36,42,House of Blues Restaurant & Bar,Las Vegas,NV, newamerican burgers bbq,4.0,405.0
1048,rmRqq0CEqEeoVu3DVnibjw,366,31,37,40,40,16,19,23,33,49,29,32,17,Luxury Thai Spa Massage,Las Vegas,NV, spas massage skincare,4.5,444.0
1049,roR1_DDlMk7mhi5_R6XVKA,416,35,40,33,36,38,28,44,27,39,27,59,10,Hash Kitchen,Scottsdale,AZ, breakfast_brunch tradamerican cocktailbars,4.5,1129.0
1050,rqQduvhMHt4u7Rrk7CwsqA,579,40,33,63,55,52,52,57,51,70,53,41,12,Miss Panda,Henderson,NV, bubbletea desserts,4.0,154.0
1051,rqWIntPaV8TpJvgT6H9UNw,537,60,46,72,47,61,43,43,50,35,31,44,5,Kung Fu Tea,Las Vegas,NV, bubbletea coffee juicebars,4.0,317.0
1052,s7WZTJQxs5MR9HSHQyg7rw,799,21,55,61,61,65,59,41,93,95,112,107,29,McCarran International Airport Terminal 1 - D,Las Vegas,NV, airportterminals,3.0,86.0
1053,s7u1OxcLtsy5ch_z4htVaw,311,20,16,33,26,25,28,34,36,37,23,25,8,Backyard Taco,Mesa,AZ, mexican desserts,4.0,173.0
1054,sAZGdlYTp41UWEjHdeZrWg,612,42,81,85,65,65,52,39,47,36,48,37,15,Cheba Hut Toasted Subs,Las Vegas,NV, sandwiches beer_and_wine catering,4.5,369.0
1055,sCcTxcxzcVHKVHt29BM6LQ,604,0,0,6,44,55,32,22,64,297,35,29,20,88 Noodle Papa,Las Vegas,NV, hkcafe noodles soup,4.5,154.0
1056,sH3UsolKjik01u0HlQ9_0Q,259,21,31,26,17,22,27,25,25,21,20,14,10,Three Amigos Mexican Restaurant and Cantina,Charlotte,NC, mexican,4.0,491.0
1057,sJNcipFYElitBrtiJx0ezQ,402,34,52,56,43,42,35,32,26,17,23,33,9,Arizona Wilderness Brewing,Gilbert,AZ, breweries burgers,4.0,1432.0
1058,sKA6EOpxvBtCg7Ipuhl1RQ,803,83,70,80,74,80,68,66,83,58,56,52,33,Sapporo Revolving Sushi,Las Vegas,NV, sushi conveyorsushi,4.5,1151.0
1059,sKrlmbrZWCyLIgiMihCPqw,259,22,23,32,41,26,23,18,17,20,14,21,2,Hula's Modern Tiki Scottsdale,Scottsdale,AZ, hawaiian tikibars,4.0,775.0
1060,sNVGdeOPeitJ3OWUQBINzQ,364,28,30,34,28,24,32,40,38,28,29,40,13,BabyStacks Cafe,Las Vegas,NV, breakfast_brunch cafes filipino,4.0,1542.0
1061,saijdv-vXJrvsCfvr7SZOw,458,45,23,60,39,32,27,52,45,51,25,44,15,Katsuya,Toronto,ON, japanese asianfusion,4.5,403.0
1062,scyxRX_kN6dVNbxEiqfXuA,209,14,17,10,22,26,9,23,25,25,19,13,6,OEB Breakfast,Calgary,AB, breakfast_brunch,4.0,86.0
1063,siuAD-vFRYAjozc332wq3g,214,11,31,9,27,26,25,20,21,22,15,6,1,Americana,Las Vegas,NV, newamerican,4.5,535.0
1064,sjJOsKnXxsQodXMr1i8fsg,206,11,16,9,10,13,28,33,27,20,11,16,12,Levi's Jeans at Toronto Eaton Center,Toronto,ON, shoppingcenters,3.5,287.0
1065,sk0stgY4NDJYOX1MbNJ3Pg,744,103,92,132,69,27,40,17,32,83,57,76,16,T-Mobile Arena - Temporarily Closed,Las Vegas,NV, stadiumsarenas musicvenues,3.5,588.0
1066,sn5oL6Cd2l2IoTGk-M-FBg,548,0,28,158,79,78,48,38,42,31,25,13,8,Sizzle Hut,Las Vegas,NV, japanese steak seafood,4.0,137.0
1067,so3mxlBchivcXS9UgyE4gA,270,26,41,32,30,14,23,24,20,23,9,17,11,EōS Fitness,Henderson,NV, gyms healthtrainers cardioclasses,3.5,351.0
1068,spCzs32TMQpRCJbJfArZng,285,24,28,21,25,36,23,33,28,26,16,21,4,IKEA - Cafe,Las Vegas,NV, cafeteria,3.5,215.0
1069,sqRX-XLlhx4rs2c1TpBf8A,329,31,28,27,25,27,28,22,44,23,27,32,15,Raku,Las Vegas,NV, japanese,4.5,1639.0
1070,svFq2-4Yv5bIXtB2EK24Ow,212,22,16,15,19,23,23,16,25,7,19,19,8,Postino Kierland,Scottsdale,AZ, wine_bars breakfast_brunch italian,4.0,468.0
1071,svdEhLmNmpVaIv1WLtoOvQ,309,27,19,34,29,32,23,30,22,23,26,23,21,Tacos & Beer,Las Vegas,NV, bars mexican latin,4.5,1509.0
1072,szL4LjaGZpmsLjQ5ALmaQA,244,17,33,22,22,18,20,14,19,17,22,27,13,Starbucks,Las Vegas,NV, coffee,2.5,169.0
1073,szhJLmdLDVFTevm8fu0T4A,205,24,21,20,20,25,24,18,7,10,17,16,3,Great Wall Cuisine,Phoenix,AZ, dimsum cantonese seafood,3.5,576.0
1074,t-o_Sraneime4DDhWrQRBA,977,65,92,61,91,73,89,102,80,112,75,95,42,Wynn Las Vegas,Las Vegas,NV, hotels casinos resorts,4.0,3138.0
1075,t5nyOtnEv455rShOS_g3RA,210,18,19,22,27,15,21,20,17,14,14,17,6,Oscar's Pier 83,Glendale,AZ, fishnchips seafood,4.5,600.0
1076,tKi4OvAlckcVzeP92InsOQ,395,35,18,27,20,29,37,61,20,33,50,57,8,Fat Cats Gilbert,Gilbert,AZ, movietheaters bowling arcades,4.0,475.0
1077,tcfL9_Qe-12eX4rdmK_6XA,280,21,20,29,22,19,27,28,23,37,25,28,1,Elephant Bar Restaurant,Henderson,NV, newamerican bars asianfusion,4.0,686.0
1078,tdE6kTpUMXWjrGicRrGuqQ,246,0,0,0,6,99,45,52,30,14,0,0,0,Captain6 Seafood House,Las Vegas,NV, seafood,4.5,110.0
1079,tft6AyqfmqUidwY75dIwMA,544,0,0,0,2,130,85,77,66,72,54,36,22,Black Rock Coffee Bar,Las Vegas,NV, coffee,4.5,179.0
1080,tgFQQ4AK42geNLEMEioPeQ,372,0,0,0,0,0,0,159,74,44,23,42,30,Kura Revolving Sushi Bar,Las Vegas,NV, sushi conveyorsushi,3.5,230.0
1081,thLX_k20SPJ0KyusGTBIHw,1109,117,92,133,113,109,90,102,98,86,70,79,20,Diego Pops,Scottsdale,AZ, mexican,4.0,1553.0
1082,tox8x-lk9KNmGSq-fuNH9Q,927,116,63,83,110,89,81,93,63,77,72,65,15,TSAOCAA TEA SHOP,Las Vegas,NV, bubbletea tea,4.0,257.0
1083,u-3exVNGKE0iJ7nnxS3BbA,396,36,49,48,23,34,50,39,30,25,33,19,10,Cloud Tea,Las Vegas,NV, coffee juicebars bubbletea,4.5,268.0
1084,u4sTiCzVeIHZY8OlaL346Q,255,24,15,24,20,27,35,30,22,22,15,20,1,Gaucho Parrilla Argentina,Pittsburgh,PA, argentine,4.5,1983.0
1085,u73j2VQ3TGWdMO-AG7MABw,214,17,21,30,14,21,31,18,18,10,11,17,6,Lo-Lo's Chicken & Waffles,Scottsdale,AZ, southern soulfood waffles,3.5,1025.0
1086,u7CxxEzx8hvjoJ8onN4zTg,1212,83,81,109,97,125,98,122,124,106,107,96,64,Pittsburgh International Airport,Pittsburgh,PA, airports,4.0,575.0
1087,uBdYMY6a6A7FyxzTSwOiDg,255,42,19,19,30,21,31,17,22,18,15,16,5,Kitchen Table,Henderson,NV, breakfast_brunch newamerican bakeries,4.0,1437.0
1088,uFCEU_OtDoF2_7NZ8jYBEw,595,51,36,68,74,58,51,60,57,64,39,30,7,Milk Run,Phoenix,AZ, coffee bubbletea icecream,4.5,434.0
1089,uGupeWqih0yIcCg8anM1PA,1009,119,103,119,85,67,90,86,72,71,76,92,29,The Palazzo Las Vegas,Las Vegas,NV, hotels casinos resorts,4.0,2771.0
1090,uHUcYpGlcdlu5m7oiZGY6w,215,7,11,22,24,26,23,24,21,16,11,24,6,Max's Restaurant,Las Vegas,NV, filipino seafood breakfast_brunch,3.5,506.0
1091,uI-dbKk_9cUen7pi3-16Sg,209,25,15,21,23,15,15,19,19,18,16,17,6,BJ's Restaurant & Brewhouse,Las Vegas,NV, newamerican breweries pizza,3.5,764.0
1092,uJ5vD6cY3K9Fi1Yh5WlAHQ,380,31,31,35,31,33,34,33,34,34,33,36,15,Albertsons,Las Vegas,NV, drugstores,3.5,64.0
1093,uKONHIVGg_qzpDb3mfTvwA,215,14,26,35,25,20,21,18,11,13,21,8,3,Sabor Latin Street Grill - Uptown,Charlotte,NC, latin,4.0,75.0
1094,uLat5lajUkxZbp-f_nN4eQ,330,19,24,31,36,42,34,36,29,18,17,26,18,Starbucks,Chandler,AZ, coffee,4.0,64.0
1095,uM8JeO42ouAP3rdtwCY-OQ,265,23,21,26,22,34,28,28,22,27,22,11,1,Tenders Fresh Food,Cornelius,NC, hotdogs sandwiches,4.5,331.0
1096,uMQaaUvdHGhTFiyOhGa93w,286,22,22,31,27,27,20,26,28,23,23,33,4,Costco,Scottsdale,AZ, wholesale_stores servicestations,3.5,216.0
1097,uW6UHfONAmm8QttPkbMewQ,545,41,40,48,53,62,61,59,64,32,38,34,13,Island Flavor,Las Vegas,NV, hawaiian,4.0,1963.0
1098,u_vPjx925UPEG9DFOAAvFQ,603,54,68,56,45,50,61,73,42,41,41,54,18,Flamingo Las Vegas Hotel & Casino - Temporarily Closed,Las Vegas,NV, hotels casinos,2.5,3976.0
1099,uanCi4OGc1mHLGl_AT4JhQ,463,35,36,47,48,29,46,44,46,31,32,51,18,Treasure Island,Las Vegas,NV, hotels casinos,3.0,2744.0
1100,ucjDFc8YgtoIYm95K1dZ2w,265,27,23,29,32,23,37,5,25,26,20,15,3,Provision Coffee,Phoenix,AZ, coffee coffeeroasteries cocktailbars,4.5,167.0
1101,uf1Bw8r7f0TFh5drTk_98w,391,55,43,44,24,45,28,18,19,36,28,21,30,Smoked Burgers & BBQ,Las Vegas,NV, bbq burgers cocktailbars,4.5,245.0
1102,ufostEB8B3PC8treZ6FjlQ,335,18,41,41,40,31,35,36,20,19,22,24,8,CRAFT 64,Scottsdale,AZ, pizza sportsbars italian,4.5,772.0
1103,uh7DUWtPoZkuEE05fghJ_w,350,42,24,33,33,30,33,20,24,25,36,35,15,Beauty & Essex,Las Vegas,NV, newamerican bars,4.0,1133.0
1104,ujHiaprwCQ5ewziu0Vi9rw,404,49,39,37,31,40,33,33,41,24,27,37,13,The Buffet at Bellagio - Temporarily Closed,Las Vegas,NV, buffets newamerican,3.5,4705.0
1105,ujgpePdD8Q-fP1mPFnw0Qw,221,22,26,15,20,29,16,16,11,22,18,19,7,Peixoto Coffee Roasters,Chandler,AZ, coffeeroasteries,4.5,613.0
1106,ukCTLs6T8LY1eUBXiAlmCg,275,25,33,19,28,31,17,24,13,24,24,31,6,Steak 44,Phoenix,AZ, steak bars,4.5,1270.0
1107,ukgtqDTFtE7kUQ_Vtdu0_A,418,46,39,32,30,38,32,42,38,36,34,37,14,Orangetheory Fitness Old Town Scottsdale,Scottsdale,AZ, healthtrainers gyms cardioclasses,4.5,68.0
1109,uokw7AloQMifp_ePtVdvQg,433,0,0,0,0,0,0,0,0,0,218,178,37,Toasted Gastrobrunch,Las Vegas,NV, breakfast_brunch,4.5,313.0
1110,urZAY6Hs-f3Bq6bmKYTiVQ,220,22,15,11,7,21,15,21,25,24,28,20,11,The Standard Apartments,Scottsdale,AZ, apartments,5.0,20.0
1111,utIA0LyQmwP-9DRyxUe6qQ,645,64,60,77,77,63,54,62,48,48,54,28,10,"Snooze, An A.M. Eatery",Phoenix,AZ, breakfast_brunch sandwiches tradamerican,4.0,1524.0
1112,uuGL8diLlHfeUeFuod3F-w,608,77,63,89,95,88,36,40,36,25,27,27,5,Tom's Urban - Temporarily Closed,Las Vegas,NV, newamerican sportsbars gastropubs,3.5,2082.0
1113,uuaH1UNcqcV-alT6nh42WA,405,20,42,49,23,40,40,43,31,37,32,33,15,Lino's Pizzeria & Italian Restaurant,North Las Vegas,NV, pizza italian newamerican,4.0,327.0
1114,v0pSEJhTLBdyS6gmNrHccQ,391,47,35,37,28,43,33,22,46,30,21,35,14,Nishikawa Ramen,Phoenix,AZ, ramen asianfusion tapas,4.0,530.0
1115,v1AE1LLWDOqe8ubOzqKADg,206,20,22,23,15,24,12,13,20,17,15,16,9,The Original Sunrise Cafe,Las Vegas,NV, breakfast_brunch tradamerican bagels,4.5,1075.0
1116,v89mTnhtPx35o0zawjIyaQ,260,26,21,28,24,24,27,26,26,22,13,18,5,The Wandering Tortoise,Phoenix,AZ, wine_bars beerbar,4.5,182.0
1117,vD5q-79aiIxeI_H8n4PFcA,237,0,32,51,36,19,20,17,13,13,18,13,5,Sapporo Japanese Steakhouse & Revolving Sushi,Las Vegas,NV, conveyorsushi teppanyaki steak,4.0,304.0
1118,vHz2RLtfUMVRPFmd7VBEHA,1974,169,141,204,144,168,172,200,188,181,163,181,63,Gordon Ramsay Hell's Kitchen - Temporarily Closed,Las Vegas,NV, newamerican,4.5,5262.0
1120,vT812nRctS62PVxUverayw,252,21,31,24,22,12,28,24,21,29,22,15,3,Mordeo Boutique Wine Bar,Las Vegas,NV, wine_bars tapasmallplates spanish,4.5,392.0
1121,vUJ08IkoUu5eaccWWFNIXg,742,62,51,51,69,60,88,113,71,52,63,42,20,BODI,Scottsdale,AZ, intervaltraininggyms,5.0,100.0
1122,vl1aHp6pvnSmpoRQShWLjg,272,28,25,31,20,32,18,23,26,19,23,23,4,Lucille's Smokehouse Bar-B-Que,Las Vegas,NV, bbq southern smokehouse,3.5,790.0
1123,vnvQ0lD9MDje2DFde9PKQA,210,12,14,14,29,20,27,22,18,31,7,9,7,Elara by Hilton Grand Vacations - Center Strip,Las Vegas,NV, hotels,3.5,1040.0
1124,vsFFbN71ehRCp46KeR5RdQ,375,35,39,45,25,30,35,31,29,33,31,30,12,Butterfield's Pancake House,Scottsdale,AZ, breakfast_brunch tradamerican juicebars,4.5,1097.0
1125,vx4YAA02Qz6khRD1fZ1MFA,372,42,28,35,35,29,33,34,33,29,31,36,7,Ping Pang Pong,Las Vegas,NV, dimsum seafood cantonese,3.5,1254.0
1126,vyzfT3_KzLi8WmInwIVPeg,616,7,43,48,45,36,66,56,46,66,93,78,32,Vegas Discount Nutrition Megastore,Las Vegas,NV, vitaminssupplements healthmarkets,4.5,191.0
1127,w-As0KSwy8pqMClOea-NLQ,476,34,41,50,56,40,39,58,27,35,35,48,13,The Mob Museum,Las Vegas,NV, museums,4.5,1221.0
1128,wJft0Y8B9plFJcfibQl1wg,1727,252,173,185,140,145,132,148,133,117,120,147,35,Eataly - Temporarily Closed,Las Vegas,NV, italian,3.5,869.0
1129,wPGjrXl1W0Bb8m2L7nBAew,328,37,26,31,30,34,19,22,29,18,43,22,17,Pho King Vietnamese Kitchen,Las Vegas,NV, vietnamese soup,4.5,387.0
1131,wTjvgkUJMVWrYed9mXdQjg,233,26,20,21,20,23,21,20,20,18,18,20,6,North Italia,Phoenix,AZ, italian pizza,4.0,879.0
1132,wUKzaS1MHg94RGM6z8u9mw,521,57,42,58,50,59,34,51,49,36,34,38,13,Olive & Ivy,Scottsdale,AZ, newamerican breakfast_brunch venues,4.0,2136.0
1133,wZukjLaf1V2dLRQap_Zriw,311,24,28,38,35,36,28,24,31,20,23,22,2,Postino East,Gilbert,AZ, wine_bars italian breakfast_brunch,4.5,1164.0
1134,wa8QgXQu1ZxwPgdRl9lYlg,227,30,23,24,15,19,15,20,14,23,19,19,6,Tampopo Ramen,Tempe,AZ, ramen desserts salad,4.0,734.0
1136,weF6-lzEoGOdpATTWbgG_Q,460,6,37,56,71,61,42,48,43,31,30,25,10,Dutch Bros Coffee,Scottsdale,AZ, coffee juicebars,4.5,55.0
1137,wfCNNMkeJcpWr9jj1hcdAA,258,16,28,9,29,22,26,39,30,21,20,16,2,Black Bear Japanese Fusion,Markham,ON, japanese asianfusion burgers,3.0,203.0
1138,wfxmuA7LbKZKVLV58EiWBw,586,82,41,58,53,59,76,36,59,24,43,39,16,Outback Steakhouse,Phoenix,AZ, steak,3.5,236.0
1139,whAwdYVty-jSNRhrYT2zHA,290,24,31,28,26,27,28,25,29,20,26,17,9,Pappadeaux Seafood Kitchen,Phoenix,AZ, seafood cajun,4.0,1863.0
1140,wkKlpSx3OcoGJiv7p8VZzw,803,107,115,73,73,116,83,79,73,29,22,21,12,Sparrow + Wolf,Las Vegas,NV, newamerican,4.5,748.0
1141,wl31Y12nicmMYjJlUR7VmQ,2124,0,0,0,311,763,241,187,169,145,117,134,57,Tea Maison,Las Vegas,NV, juicebars bubbletea coffee,4.5,217.0
1142,wlo2bgI8ppQx-0-nzOGvJQ,298,30,31,35,31,28,26,31,28,17,10,27,4,Honeymee,Las Vegas,NV, desserts icecream,4.0,117.0
1143,wmId49_BwzfWd3ww6GDMeA,261,32,22,22,13,20,28,22,31,21,17,29,4,"Cleaver -  Butchered Meats, Seafood & Cocktails",Las Vegas,NV, steak seafood cocktailbars,4.5,396.0
1145,wpnLPAnkMEb1NpC3xiD_qg,309,25,19,21,28,23,32,28,38,37,29,25,4,Aloha Specialties,Las Vegas,NV, hawaiian japanese asianfusion,4.0,768.0
1146,wuQDMDlqM17jQNo0lYQZ7g,223,17,18,30,20,26,18,26,18,25,11,9,5,Park on Fremont,Las Vegas,NV, newamerican lounges breakfast_brunch,4.0,1395.0
1147,x1bRIbodhd1AmYa0UAJwZw,375,44,38,56,34,34,23,26,27,27,31,29,6,Bad Owl Coffee Roasters,Las Vegas,NV, coffeeroasteries coffee breakfast_brunch,4.0,334.0
1148,x2JxsUlVFrcQ3FvK2UR6KA,222,16,19,21,21,16,25,23,16,16,19,20,10,CraftHaus Brewery,Henderson,NV, breweries,4.5,185.0
1149,x60RbvQEFlvImnqzuBVk3Q,288,16,66,67,55,29,17,16,10,1,5,4,2,Nekter Juice Bar,Tempe,AZ, juicebars acaibowls icecream,4.0,119.0
1150,x98nIwphCWN5h42S1NXE2g,203,12,13,18,12,13,37,19,17,20,13,23,6,Cider Corps,Mesa,AZ, cideries,4.5,147.0
